Folio;Proceso;ESTATUS DE INGRESO;BAJA 1ER CUATRI;BAJA 2DO CUATRI;BAJA 3ER CUATRI;PROGRAMA EDUCATIVO;Fecha de nacimiento;Género;Estado civil;Hijos;Número de hijos;Edades de los hijos;Ciudad de origen;Estado de origen;Trabaja;Trabajo;Horario;Turno;Salario mensual;Dependientes económicos;Número de dependientes económicos;Casa;Vive con;Número de personas con quien vive;Persona 1 con quien vive;Persona 2 con quien vive;Persona 3 con quien vive;Persona 4 con quien vive;Persona 5 con quien vive;Persona 6 con quien vive;Persona 7 con quien vive;Persona 8 con quien vive;Persona 9 con quien vive;Persona 10 con quien vive;Dormitorio compartido;¿Con cuántos?;Agua potable;Luz eléctrica;Drenaje;Internet;Cable;Computadora;Usa transporte público;Tarjeta RedQ;Automovil propio;Apoyo para traslados;Apoyo gubernamental;Tipo de apoyo;Escolaridad padre;Escolaridad madre;Ocupación padre;Trabajo de padre;Ingreso mensual de padre;Ocupación de madre;Trabajo de madre;Ingreso mensual de madre;Ingresos mensuales familiares;Hermanos;Edad hermano 1;Edad hermano 2;Edad hermano 3;Edad hermano 4;Edad hermano 5;Edad hermano 6;Edad hermano 7;Estudios de hermano 1;Estudios de hermano 2;Estudios de hermano 3;Estudios de hermano 4;Estudios de hermano 5;Estudios de hermano 6;Estudios de hermano 7;Nivel de estudios de hermano 1;Nivel de estudios de hermano 2;Nivel de estudios de hermano 3;Nivel de estudios de hermano 4;Nivel de estudios de hermano 5;Nivel de estudios de hermano 6;Nivel de estudios de hermano 7;UPQ Primera opción;¿Por qué no?;Minutos de trayecto a la universidad;Problema o padecimiento;¿Cuál?;Miembro de la familia con problema o padecimiento;¿Quién y cuál?;R. Verbal;R. Espacial;Fluidez verbal;Razonamiento matemático;Razonamiento abstracto;Actividad física;Arte;Cálculo;Mecánico;Comunicación;Empresas;Humanidades;Idiomas;Leyes;Música;Naturaleza;Salud;Servicio;Informática;Finanzas;Interpersonal;Lingüística;Lógica matemática;Motricidad fina;Musical;Naturaleza del entorno;Visual espacial;Motricidad gruesa;Intrapersonal;Naturaleza y salud;Comunicatividad;Empuje;Optimismo;Coherencia familiar;Autoestima;Creatividad;Autonomía;Adaptación;Negociación;Resilencia;Proactividad;Organización;Visual;Auditivo;Cinestésico;Motivación interna;Apoyo externo;El aspirante tiene buena vista;El aspirante cree tener adicciones (fumar, consumir alcohol o drogas);Hábitos de estudio;Tiene o ha tenido trastornos alimenticios (anorexia, bulimia, otros);Sufre de una enfermedad crónica (diabetes, asma, lupus u otra);Tiene buena audición;Técnicas de estudio;Máximo interés;Máxima inteligencia;Equilibrio emocional;Agrega comentarios y sugerencias sobre tu experiencia durante la prueba;Probabilidad Baja (%);BAJA;;
122044568;1er proceso;NI;;;;0;2004-01-28 00:00:00;Femenino;0;0;;;Huichapan ;Hidalgo;0;;;;0;No;;Propia;Familiares;5;Abuela;Mama;Hermana;Hermana;Hermana;;;;;;Si;2;Si;Si;Si;Si;No;Sí, una laptop;Si;No;No;Si;No;;Desconocida;Secundaria;Ninguno/No aplica;;0;Trabaja;Empleada de una floreria ;0,006;0,004375;3;14;13;7;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;Está cursando algún nivel;;;;;Secundaria;Secundaria;Primaria;;;;;1;;0,006620072;0;;No;;0,2;0,59;25;0,88;0,09;33;54;0,05;0,01;0,7;51;26;60;38;24;16;23;0,2;0,05;0,61;78;39;9;69;27;5;18;11;50;24;55;18;37;39;39;9;28;93;41;21;21;47;44;28;26;100;100;Si;No;No;No;No;Si;No;70;88;64;Estuvo muy bien solo que es muy poco tiempo por cada seccion y te pone nerviosa;5,659220695;0;;
122044492;1er proceso;NI;;;;0;2004-05-04 00:00:00;Femenino;0;0;;;Querétaro ;Querétaro;1;Pasteleria;Medio tiempo;Matutino;2000;No;;Propia;Familiares;5;Papá;Mamá;Hermano;Hermano;Abuela;;;;;;No;;Si;Si;Si;Si;Si;Sí, una computadora que NO es una laptop;Si;No;Si;Si;No;;Menor a primaria;Secundaria;Trabaja;Negocio Propio;0,000169492;Hogar;;0,009;0,0125;2;22;8;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;Está cursando algún nivel;;;;;;Bachillerato;Primaria;;;;;;1;;0,002048085;0;;No;;0,06;0,14;3;0,36;0,43;20;21;0,11;0,29;0,7;76;45;47;92;41;88;78;0,9;0,17;0,78;89;61;11;53;72;91;55;36;85;80;55;28;66;99;74;91;87;52;81;70;12;81;37;31;31;100;100;Si;No;Si;No;No;Si;Si;92;43;87;Estuvo muy bien elaborada,solo que se me complico un poco al principio ya que no conocia algunas palabras.;6,988592625;0;;
122044615;1er proceso;NI;;;;0;1994-09-01 00:00:00;Femenino;0;0;;;Querétaro;Querétaro;0;;;;0;No;;Prestada;Familiares;7;papá;mamá;hermana;hermana;hermano;abuela;abuelo;;;;Si;3;Si;Si;No;No;No;No;Si;No;No;No;No;;Primaria;Primaria;Trabaja;jardinero;4,23729E-05;Hogar;;0;0,00625;4;19;21;29;31;21;24,30769231;30,5;Dejó algún nivel trunco;Está cursando algún nivel;Está cursando algún nivel;Concluyó un nivel;;;;Bachillerato;Universidad;Universidad;Universidad;;;;0;por la distancia;0,006055209;0;;Si;madre: hipertención, diabetes, hipertiroidimo y abbuela :hipertencion ;0,5;0,35;65;0,72;0,55;50;66;0,24;0,19;0,89;99;66;30;92;34;26;23;0,49;0,45;0,99;81;86;74;80;74;67;80;49;67;64;55;57;51;67;55;81;28;85;81;70;59;59;40;31;28;100;80;Si;No;Si;No;No;Si;No;99;72;74;me gusta realizar operaciones y comprobarlas con algún método, pienso que el tiempo es muy corto para poder genera confianza y seguridad al momento de contestar ;10,23030186;0;;
122044422;1er proceso;NI;;;;0;2004-07-01 00:00:00;Femenino;0;0;;;Querétaro;Querétaro;0;;;;0;No;;Propia;Familiares;6;MADRE;PADRE;HERMANA;HERMANO;HERMANA;HERMANO;;;;;Si;3;Si;Si;No;Si;No;Sí, una laptop;Si;No;No;Si;No;;Secundaria;Secundaria;Trabaja;Mantenimiento General;1,69492E-05;Hogar;;0;0,00375;4;16;14;13;2;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;Está cursando algún nivel;Está cursando algún nivel;;;;Bachillerato;Secundaria;Secundaria;Preescolar;;;;1;;0,005164737;0;;No;;0,41;0,82;25;0,92;0,75;99;95;0,21;0,32;0,79;99;99;83;95;89;88;78;0,99;0,31;0,99;55;73;24;83;81;94;61;53;32;80;42;57;26;20;55;32;39;69;63;56;33;59;40;35;24;100;80;Si;No;Si;No;No;Si;Si;99;92;43,5;Muy buena prueba.;9,205046654;0;;
122044739;1er proceso;NI;;;;0;2003-11-17 00:00:00;Femenino;0;0;;;QUERETARO;Querétaro;1;OPERADOR AUTOLIV;Tiempo completo;Vespertino;5200;No;;Propia;Familiares;8;MAMA;PAPA;HERMANO;HERMANA;HERMANO;HERMANA;TIA;TIO;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;No;Si;No;;Secundaria;Primaria;Trabaja;JORNALERO;0,000135593;Hogar;;0;0,015;4;23;16;9;6;21;24,30769231;30,5;Concluyó un nivel;Está cursando algún nivel;Está cursando algún nivel;Está cursando algún nivel;;;;Bachillerato;Bachillerato;Primaria;Primaria;;;;1;;0,003383793;0;;No;;0,91;0,23;75;0,98;0,82;14;45;0,32;0,09;0,7;99;59;47;57;45;32;51;0,42;0,12;0,78;75;67;31;53;77;86;38;41;82;54;85;69;99;82;99;81;39;85;52;56;82;81;31;42;26;100;80;Si;No;Si;No;No;Si;Si;99;98;78,5;ME PARECIO UN PRUEBA MUY COMPLETA Y EXTENSA. LAS INSTRUCCIONES SON MUY CLARAS Y TODO SE ENTIENDE PERFECTAMENTE. ;10,48786831;0;;
122044725;1er proceso;NI;;;;0;2004-10-15 00:00:00;Femenino;0;0;;;Queretaro ;Querétaro;0;;;;0;No;;Propia;Familiares;8; Papa ;Mama;Tia;Tia;Prima;Primo;Primo;Abuela ;;;Si;2;Si;Si;Si;Si;Si;No;Si;No;No;Si;No;;Preparatoria;Preparatoria;Trabaja;Mantenimiento general ;8,47458E-05;Hogar;;0;0,0075;0;;;;18,14754098;21;24,30769231;30,5;;;;;;;;;;;;;;;1;;0,005164737;0;;Si;Abuela esclerosis lateral amiotrofica (ELA);0,13;0,59;5;0,72;0,89;99;32;0,24;0,4;0,7;76;66;25;84;34;49;85;0,49;0,49;0,78;34;29;6;92;36;23;50;95;9;49;31;81;66;20;55;22;87;24;63;80;82;59;28;33;37;100;80;Si;No;Si;No;No;Si;Si;99;89;21,5;Estuvo muy bien, me gusto! . El tiempo para cada seccion se me consumia, pero se logro contestar en cada una la mayoria de preguntas. ;10,40574551;0;;
122044746;1er proceso;NI;;;;0;1999-12-09 00:00:00;Masculino;0;0;;;Ciudad de Mexico;Ciudad de México;1;Subgerente;Tiempo completo;Vespertino;10000;No;;Propia;Familiares;5;papá;mamá;hermano;hermano;hermana;;;;;;Si;2;Si;Si;Si;Si;No;Sí, una laptop;Si;No;Si;Si;No;;Licenciatura (o grado después de preparatoria);Licenciatura (o grado después de preparatoria);Trabaja;empresa privada;0,000338983;Hogar;;0;0,0375;3;18;17;11;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;Está cursando algún nivel;;;;;Bachillerato;Bachillerato;Primaria;;;;;1;;0,002493321;0;;No;;0,86;0,71;95;0,98;0,96;82;95;0,8;0,22;0,99;99;95;60;75;96;56;56;0,82;0,27;0,99;71;92;59;86;94;67;80;75;67;68;55;28;66;82;74;91;72;93;81;42;70;81;44;37;17;100;100;Si;No;Si;No;No;Si;No;99;98;69;La verdad me siento motivado con la aplicación de mi examen, aunque siento que el tiempo en una sección en específico, estaba muy apretada. Sin embargo, lo hice con todo el desempeño posible.;12,01226234;0;;
122044822;1er proceso;NI;;;;0;2003-10-05 00:00:00;Femenino;0;0;;;Mexico ;Querétaro;1;Negocio familiar ;Tiempo completo;Matutino;0;No;;Propia;Familiares;3;Papá ;mama ;hermana ;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una computadora que NO es una laptop;Si;No;No;Si;No;;Secundaria;Preparatoria;Trabaja;Venta de herramientas ;0;Trabaja;Limpieza ;0;0,01;1;10;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Primaria;;;;;;;1;;0,006620072;0;;No;;0,13;0,08;3;0,49;0,89;20;45;0,99;0,4;0,48;62;15;35;43;24;20;29;0,42;0,15;0,78;25;15;7;12;20;5;23;71;19;38;31;28;16;67;99;32;81;85;16;14;12;4;26;37;35;100;60;No;No;Si;No;No;Si;Si;99;89;22;Estuvo muy organizado el examen;11,0126543;0;;
122044378;1er proceso;NI;;;;0;2003-10-05 00:00:00;Masculino;0;1;0;0;Queretaro;Querétaro;1;obrero;Tiempo completo;Nocturno;6600;No;;Propia;Familiares;4;papa;mama;Hermana;Hermano;;;;;;;Si;1;Si;Si;Si;Si;Si;No;Si;No;No;Si;No;;Secundaria;Secundaria;Trabaja;Chofer;0,000169492;Hogar;;0;0,01325;2;14;9;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;;;;;;Secundaria;Primaria;;;;;;1;;0,00160285;0;;No;;0,5;0,35;38;0,72;0,82;50;21;0,38;0,22;0,42;76;53;13;33;15;32;35;0,26;0,09;0,99;49;29;28;53;16;76;45;75;28;68;31;42;26;67;26;69;18;24;41;56;59;36;42;35;22;100;100;Si;No;Si;No;No;Si;Si;99;82;38,5;Fue clara al explicar las formas en las que se tenian que resolver los ejercicios o como contestar las pruebas en general todo muy bien hecho;4,859807968;0;;
122044347;1er proceso;NI;;;;0;2003-10-26 00:00:00;Femenino;0;0;;;mexico;Querétaro;1;comercio;Medio tiempo;Matutino;2800;No;;Propia;Familiares;6;abuela;abuelo;hermana;hermana;tia;tio;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;No;Si;No;;Desconocida;Preparatoria;Ninguno/No aplica;;0;Ninguno/No aplica;;0;0,0375;2;19;13;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;;;;;;Universidad;Secundaria;;;;;;1;;0,00160285;0;;No;;0,09;0,01;2;0,36;0,43;99;71;0,18;0,22;0,95;76;72;6;67;66;66;56;0,82;0,23;0,61;71;73;24;4;49;62;28;92;28;95;31;28;26;20;26;45;50;37;52;42;45;47;37;35;26;100;100;No;No;Si;No;No;Si;Si;99;43;49,5;agregar un poco mas de tiempo en los ejercicios ,matematicos ;6,003210068;0;;
122044413;1er proceso;NI;;;;0;2000-09-24 00:00:00;Femenino;0;0;;;durango;Durango;1;lote de coches;Medio tiempo;Matutino;4000;No;;Rentada;Familiares;3;hermano;hermana;padre;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una computadora que NO es una laptop;Si;No;No;Si;No;;Licenciatura (o grado después de preparatoria);Secundaria;Trabaja;comerciante;0,00020339;Ninguno/No aplica;;0;0,02125;2;29;33;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;Concluyó un nivel;;;;;;Universidad;Universidad;;;;;;1;;0,002493321;0;;No;;0,11;0;0;0,61;0,55;82;71;0,14;0,17;0,92;99;66;99;43;57;32;35;0,56;0,27;0,69;61;56;5;18;58;23;33;49;19;16;55;42;16;39;10;45;12;37;24;3;12;11;37;37;24;100;80;No;No;Si;No;No;Si;Si;99;61;40;me hubiera gustado que en la parte matematica/logica nos dieran mas tiempo, ya que por responder bien, me falto tiempo y me estreso mucho que se me estaba acabando el tiempo;9,348022461;0;;
122044776;1er proceso;NI;;;;0;2004-05-09 00:00:00;Femenino;0;0;;;Queretaro;Querétaro;0;;;;0;No;;Propia;Familiares;4;Padre;Madre;Hermano;Primo;;;;;;;Si;2;Si;Si;Si;Si;Si;Sí, una computadora que NO es una laptop;Si;No;No;No;No;;Secundaria;Secundaria;Trabaja;Chofer;0,000237288;Hogar;;0;0,0175;1;8;;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;;;;;;;Primaria;;;;;;;0;Por la distancia;0,006945681;0;;No;;0,71;0,82;38;0,92;0,33;23;71;0,99;0,32;0,64;99;92;73;92;73;88;87;0,9;0,45;0,99;66;61;69;80;54;92;87;17;77;87;55;57;26;67;39;32;72;15;73;99;82;47;35;44;20;100;100;Si;No;Si;No;No;Si;No;99;92;71,5;La prueba es muy agradable con el aspirante, implica mucha concentración al tener tiempos definidos.;11,72065163;0;;
122044821;1er proceso;NI;;;;0;2001-08-30 00:00:00;Masculino;0;0;;;Querétaro ;Querétaro;0;;;;0;No;;Propia;Familiares;3;Papá;Mamá;hermana;;;;;;;;Si;1;Si;Si;No;Si;Si;Sí, una computadora que NO es una laptop;Si;No;No;Si;No;;Preparatoria;Secundaria;Trabaja;telecomunicaciones ;0,000169492;Hogar;;0;0,0125;3;17;31;29;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Concluyó un nivel;Está cursando algún nivel;;;;;Bachillerato;Universidad;Universidad;;;;;1;;0,002493321;0;;Si;Mamá, diabetes ;0,93;0,35;95;0,13;0,33;68;99;0,11;0,52;0,99;99;99;99;99;96;84;92;0,99;0,2;0,99;75;86;14;69;95;94;55;49;77;93;42;18;51;29;39;81;50;85;41;14;59;11;35;40;24;100;100;No;No;Si;No;No;Si;Si;99;95;76;todo estuvo muy claro;9,391389847;0;;
122044839;1er proceso;NI;;;;0;2003-05-21 00:00:00;Masculino;0;0;;;Queretaro;Querétaro;1;en un curso de verano entre semana y en un restaurant los fines de semana;Tiempo completo;Matutino;1000;No;;Propia;Familiares;1;papa;;;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;Si;No;Si;No;;Licenciatura (o grado después de preparatoria);Licenciatura (o grado después de preparatoria);Trabaja;empelado;0,000423729;Hogar;;0,012;0,0375;1;15;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Secundaria;;;;;;;0;no hay carreras que me gusten;0,003383793;0;;No;;0,5;0,59;34;0,82;0,82;99;54;0,01;0,1;0,37;76;45;30;38;45;49;29;0,16;0,02;0,5;61;35;6;59;54;57;87;71;28;59;31;6;10;9;10;22;8;52;52;14;45;17;31;24;44;80;80;Si;No;Si;No;No;Si;No;99;82;44,5;MUY BUENA PRUEBA PARA CONOCER MEJOR EL PERFIL DEL PARTICIPANTE;13,50931644;0;;
122044893;1er proceso;NI;;;;0;2004-03-24 00:00:00;Femenino;0;0;;;Morelia;Michoacán;0;;;;0;No;;Prestada;Familiares;8;abuela paterna ;primo;hermana;primo;prima ;tio paterno;tia ;prima ;;;Si;2;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;No;Si;No;;Preparatoria;Menor a primaria;Trabaja;conserje;8,47458E-05;Ninguno/No aplica;;0;0,00625;3;24;22;15;18,14754098;21;24,30769231;30,5;Dejó algún nivel trunco;Concluyó un nivel;Concluyó un nivel;;;;;Primaria;Bachillerato;Secundaria;;;;;1;;0,002048085;0;;No;;0,75;0,99;88;0,61;0,93;44;15;0,99;0,29;0,42;99;10;30;53;7;20;14;0,2;0,53;0,99;34;39;85;14;1;20;33;53;32;20;42;69;51;67;74;13;39;52;73;70;91;71;31;37;31;100;100;Si;No;Si;No;No;Si;Si;99;99;33;Excelente prueba ;11,79285049;0;;
122044788;1er proceso;NI;;;;0;2004-05-20 00:00:00;Femenino;0;0;;;Puebla de Zaragoza;Puebla;0;;;;0;No;;Propia;Familiares;3;Padre;Madrastra;Hermano;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;Si;Si;No;;Licenciatura (o grado después de preparatoria);Preparatoria;Trabaja;Empleado industrial;0,000338983;Hogar;;0;0,00875;1;10;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Primaria;;;;;;;1;;0,006620072;0;;No;;0,86;0,82;51;0,98;0,93;75;88;0,27;0,24;0,89;76;98;99;84;96;75;74;0,31;0,42;0,99;61;82;45;83;74;80;76;79;28;83;42;28;16;29;39;22;18;52;63;56;33;71;51;26;22;100;80;Si;No;Si;No;No;Si;No;99;98;44,5;Un poco agotador por el factor de la vista en todo momento a la pantalla;10,32198715;0;;
122044633;1er proceso;NI;;;;0;2004-01-24 00:00:00;Femenino;0;0;;;pedro Escobedo;Querétaro;0;;;;0;No;;Propia;Familiares;4;mamá;papá;hermana ;hermana ;;;;;;;Si;1;Si;Si;Si;Si;No;Sí, una laptop;Si;No;No;Si;No;;Secundaria;Secundaria;Trabaja;Transporte de personal;0,000135593;Trabaja;Fabrica;0,016;0,02;2;20;15;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;;;;;;Universidad;Bachillerato;;;;;;1;;0,003383793;0;;No;;0,46;0,71;47;0,49;0,75;23;32;0,99;0,22;0,23;76;20;17;43;24;11;14;0,2;0,1;0,99;20;23;55;35;7;10;18;11;44;3;42;42;26;52;26;32;8;24;16;14;45;26;35;40;24;100;100;Si;No;Si;No;No;Si;No;99;75;32;La prueba es buena, sin embargo me hubiera gustado tener mas tiempo en la parte de los problemas matematicos, fuera de eso tuve una buena experiencia.;7,496013641;0;;
122044824;1er proceso;NI;;;;0;2004-08-15 00:00:00;Femenino;0;0;;;Matehuala  ;San Luis Potosí;0;;;;0;No;;Rentada;Familiares;4;Papá;Mamá;Hermano ;Hermana;;;;;;;Si;2;Si;Si;Si;Si;No;Sí, una laptop;Si;Si;No;No;No;;Licenciatura (o grado después de preparatoria);Preparatoria;Trabaja;Ingeniero industrial ;0,000338983;Hogar;;0;0,01875;2;14;10;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;;;;;;Secundaria;Primaria;;;;;;1;;0,003829029;0;;No;;0,54;0,04;42;0,49;0,43;33;27;0,24;0,06;0,48;99;20;30;26;24;16;23;0,37;0,09;0,99;75;73;51;59;13;16;55;49;92;44;85;57;66;99;99;81;39;52;52;21;70;47;33;37;28;100;100;Si;No;Si;No;No;Si;Si;99;54;83,5;La prueba esta muy bien organizada  y los tiempos para resolver las preguntas esta perfectos ;5,131356239;0;;
122044886;1er proceso;NI;;;;0;2004-09-06 00:00:00;Femenino;0;0;;;QUERETARO ;Querétaro;0;;;;0;No;;Propia;Familiares;3;Mama ;Hermana;Abueita ;;;;;;;;Si;2;Si;Si;Si;Si;No;No;Si;No;No;No;Si;manutencion ;Preparatoria;Secundaria;Trabaja;agente de ventas ;0,000918232;Trabaja;obrera ;0,009827466;0,00625;1;23;;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;;;;;;;Universidad;;;;;;;0;porque yo queria estudiar gastronomia pero por algunas circustancias  no se logro;0,002493321;0;;Si;mi abuela tiene diabetes al igual que una tia;0,41;0,82;11;0,72;0,24;44;79;0,02;0,03;0,58;62;32;30;38;24;56;14;0,49;0,1;0,5;92;86;6;48;5;33;18;90;56;29;70;69;96;82;99;91;72;69;99;29;70;89;51;35;13;100;100;Si;No;Si;No;No;Si;No;79;82;74;Fue un poco cardiaca por el tiempo que nos dan en las primeras secciones pero me gusto ponerme a prueba ;9,974281311;0;;
122044889;1er proceso;NI;;;;0;2003-11-14 00:00:00;Femenino;0;0;;;Querétaro;Querétaro;0;;;;0;No;;Prestada;Familiares;2;Madre ;Padre;;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;Si;No;Si;No;;Licenciatura (o grado después de preparatoria);Preparatoria;Trabaja;Profesor ;0,000271186;Hogar;;0;0,02;0;;;;18,14754098;21;24,30769231;30,5;;;;;;;;;;;;;;;1;;0,008281389;1;Diabetes tipo 1;No;;0,79;0,59;93;0,98;0,24;17;99;0,14;0,24;0,86;76;26;47;78;96;66;90;0,26;0,42;0,69;20;23;64;53;88;57;61;14;44;89;12;81;51;99;99;69;18;3;32;21;59;81;35;42;22;100;100;Si;No;Si;No;Si;Si;No;99;98;32;En mi opinión, explica bien y es de gran ayuda los ejemplos que se dan antes de responder cada módulo ;7,180030823;0;;
122044930;1er proceso;NI;;;;0;2003-04-09 00:00:00;Femenino;0;0;;;Querétaro ;Querétaro;1;Negocio propio ;Medio tiempo;Vespertino;4000;No;;Propia;Familiares;5;Papá ;Hermano ;No;No;No;;;;;;Si;1;Si;Si;Si;No;Si;No;Si;No;No;Si;No;;Preparatoria;Secundaria;Trabaja;Obrero ;0,000169492;Hogar;;0;0,0125;2;22;16;;18,14754098;21;24,30769231;30,5;Dejó algún nivel trunco;Concluyó un nivel;;;;;;Universidad;Secundaria;;;;;;1;;0,003383793;0;;No;;0,46;0,46;61;0,88;0,55;20;75;0,63;0,19;0,82;76;45;83;86;41;56;35;0,9;0,12;0,78;75;73;69;59;49;71;65;17;62;16;70;69;66;99;55;13;87;93;73;70;82;89;40;35;24;100;100;No;No;Si;No;No;Si;No;90;88;68,5;Me gustó mucho, ya que yo misma pude recordar y conocer cosas sobre mí. ;10,50831127;0;;
122044691;1er proceso;NI;;;;0;2004-03-15 00:00:00;Femenino;0;0;;;QUERETARO;Querétaro;0;;;;0;No;;Propia;Familiares;4;hija;hija;hermana;hermana;;;;;;;No;;Si;Si;Si;Si;No;No;Si;No;No;Si;No;;Licenciatura (o grado después de preparatoria);Licenciatura (o grado después de preparatoria);Trabaja;profesor;0,000423729;Trabaja;profesora;0,032;0,05125;2;16;11;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Concluyó un nivel;;;;;;Bachillerato;Primaria;;;;;;0;no contaba con la carrera de deseaba pero ya cambie de opinión sobre la carrera;0,006055209;0;;No;;0,37;0,82;29;0,92;0,75;17;45;0,14;0,06;0,23;36;10;0;33;24;38;29;0,16;0,05;0,41;4;6;11;18;31;28;28;7;4;24;12;2;5;29;17;9;2;7;16;3;5;17;57;22;20;100;80;Si;No;Si;No;No;Si;Si;45;92;4;me agrado la modalidad en línea  ya que me permitió estar mas relajada y concentrada ;6,971051693;0;;
122044871;1er proceso;NI;;BV;;0;2003-08-13 00:00:00;Masculino;0;0;;;ciudad de mexico;Ciudad de México;0;;;;0;No;;Rentada;Familiares;4;PADRE;MADRE;HERMANA;HERMANA ;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;Si;Si;Si;No;;Licenciatura (o grado después de preparatoria);Licenciatura (o grado después de preparatoria);Trabaja;EMPLEADO;0,000338983;Hogar;;0;0,025;2;16;14;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;;;;;;Bachillerato;Secundaria;;;;;;1;;0,003383793;0;;No;;0,15;0,46;7;0,92;0,66;75;15;0,27;0,29;0,58;76;38;30;99;7;32;48;0,26;0,42;0,99;66;45;51;59;27;33;33;92;56;34;85;69;96;39;55;81;93;69;81;70;70;89;35;37;26;100;100;Si;Si;Si;No;No;Si;Si;99;92;61;Me falto un poco de tiempo para las pruebas de lengua ;6,890146255;0;;
122044935;1er proceso;NI;;;;0;2003-01-14 00:00:00;Femenino;0;0;;;Querétaro;Querétaro;0;;;;0;No;;Propia;Familiares;0;;;;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;Si;No;Si;No;;Preparatoria;Preparatoria;Trabaja;Sección de farmacia en el imss;6,77966E-05;Trabaja;Asistente médica, imss;0,004;0,0025;1;14;;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;;;;;;;Secundaria;;;;;;;1;;0,002493321;0;;No;;0,79;0,9;47;0,61;0,33;28;85;0,05;0,19;0,92;99;66;73;95;89;38;14;0,49;0,99;0,99;99;99;3;86;96;13;65;32;77;34;85;57;51;82;99;81;39;69;81;42;91;81;31;40;28;100;100;No;No;Si;No;No;Si;Si;99;90;88;En la sección de matemáticas, hablando sobre las sucesiones númericas, deberían de dar un poco más de tiempo. A la sección de español, ser congruentes con oraciones para que no sean confusas. ;11,20311451;0;;
122044877;1er proceso;NI;;;;0;2004-06-27 00:00:00;Femenino;0;0;;;Tecozautla hgo ;Hidalgo;1;Una tienda ;Medio tiempo;Nocturno;1000;No;;Propia;Familiares;5;Tio;Tia ;Mama de mi tio;Primo;Prima;;;;;;Si;1;Si;Si;Si;No;No;Sí, una laptop;Si;No;No;Si;No;;Secundaria;Preparatoria;Trabaja;Comerciante;8,47458E-05;Hogar;;0,009827466;0,0075;2;17;6;;18,14754098;21;24,30769231;30,5;Dejó algún nivel trunco;Está cursando algún nivel;;;;;;Bachillerato;Preescolar;;;;;;0;Por que ni me la habian recomendado antes ;0,006620072;0;;No;;0,18;0,35;11;0,49;0,75;14;4;0,38;0,13;0,27;76;26;17;75;34;60;66;0,49;0,2;0,78;49;29;41;14;27;62;15;41;56;73;42;28;10;52;39;32;8;24;41;8;21;36;37;35;26;100;100;Si;No;No;No;No;Si;Si;78;75;52,5;Estubo bien, solo un poco confusa y en algunas no me alcanzo el tiempo para resolverlas todas, se necesita de mucha consentracion y espero salir bien en esta prueba y quedar en esta Universidad.;15,19449043;0;;
